300, 30, 0.01, disp, order, 807.9289152145386, 13715.6, 569.8, [37446.4, 37091.0, 36900.4, 36675.8, 36552.2, 36129.8, 35691.4, 35529.2, 35347.6, 35202.6, 35032.0, 34948.6, 34832.2, 34505.2, 34475.0, 34207.6, 33937.8, 33763.6, 33557.6, 33459.2, 33425.4, 33201.4, 33211.0, 33074.4, 32795.6, 32574.8, 32535.4, 32221.2, 32011.4, 31990.0, 31681.6, 31681.6, 31485.0, 31443.6, 31354.4, 31142.4, 30912.4, 30857.6, 30732.0, 30630.0, 30525.8, 30401.2, 30258.4, 30208.2, 29924.6, 29847.8, 29842.2, 29754.4, 29535.0, 29510.8, 29322.8, 29231.4, 29208.2, 29169.6, 29092.6, 29059.8, 28883.8, 28804.8, 28677.6, 28410.6, 28148.0, 28148.0, 28099.6, 28041.6, 27970.2, 27732.6, 27687.0, 27604.4, 27543.6, 27524.0, 27510.6, 27411.4, 27344.2, 27226.6, 27115.6, 26880.6, 26780.0, 26590.2, 26474.2, 26448.4, 26332.4, 26332.4, 26280.2, 26195.4, 26195.4, 26015.4, 25891.6, 25836.2, 25829.0, 25792.6, 25728.0, 25711.6, 25632.4, 25617.4, 25587.4, 25427.8, 25320.6, 25251.6, 25251.6, 25205.0, 25162.8, 25140.8, 24916.0, 24894.4, 24777.8, 24688.8, 24505.8, 24340.2, 24340.2, 24337.0, 24223.0, 24167.8, 24099.0, 24040.0, 23913.4, 23892.0, 23834.8, 23571.8, 23571.8, 23498.0, 23475.4, 23474.8, 23439.6, 23381.8, 23353.0, 23168.2, 23141.8, 23114.8, 23073.0, 23042.6, 22995.8, 22929.8, 22818.2, 22764.0, 22723.8, 22641.2, 22621.4, 22560.6, 22560.6, 22511.0, 22408.6, 22373.6, 22251.6, 22177.4, 22172.0, 22052.8, 22023.0, 21839.4, 21839.4, 21839.4, 21839.4, 21818.4, 21749.0, 21686.4, 21630.8, 21556.0, 21539.6, 21492.0], [0.0, 1.5695717334747314, 1.75576753616333, 1.6155970096588135, 1.5145090103149415, 1.5452560424804687, 1.4861743450164795, 1.542167854309082, 1.547716999053955, 1.4920051574707032, 1.5889326095581056, 1.5589839458465575, 1.495303201675415, 1.5563981056213378, 1.4959917545318604, 1.4246872425079347, 1.3995814323425293, 1.5388145446777344, 1.4791688919067383, 1.4307004451751708, 1.4164722919464112, 1.559817123413086, 1.4171729564666748, 1.4248850345611572, 1.465137529373169, 1.3894136905670167, 1.4072274208068847, 1.556709384918213, 1.5584885597229003, 1.4860072612762452, 1.4895697116851807, 1.4910117149353028, 1.4988572120666503, 1.4080524444580078, 1.5197309970855712, 1.534557056427002, 1.4606619358062745, 1.6206567287445068, 1.6238409519195556, 1.8904900550842285, 1.6690842628479003, 1.5264224052429198, 1.6909456253051758, 1.5215278625488282, 1.4672893047332765, 1.3802994728088378, 1.3082887172698974, 1.351531982421875, 1.5110786437988282, 1.5522356986999513, 1.541553020477295, 1.6534560680389405, 1.4861055374145509, 1.6396402835845947, 1.5827511310577393, 1.4978851318359374, 1.4563532829284669, 1.5189317226409913, 1.5582932949066162, 1.7962515830993653, 1.6982521533966064, 1.6277784824371337, 1.4907450199127197, 1.5415606021881103, 1.3986305236816405, 1.46951322555542, 1.572697639465332, 1.447462224960327, 1.4564103603363037, 1.5890998840332031, 1.696521520614624, 1.5576154232025146, 1.5800302505493165, 1.4513683319091797, 1.5499913215637207, 1.4610073566436768, 1.6353285312652588, 1.5046020984649657, 1.437808895111084, 1.5868071556091308, 1.5997932434082032, 1.5399886608123778, 1.6383975505828858, 1.4496448516845704, 1.6038482666015625, 1.6667260646820068, 1.572940969467163, 1.6245511531829835, 1.486464262008667, 1.492873764038086, 1.4902523040771485, 1.487378978729248, 1.540710163116455, 1.6178913116455078, 1.7009650707244872, 1.6957419395446778, 1.6361846923828125, 1.6206464767456055, 1.5676480770111083, 1.5696262836456298, 1.496804666519165, 1.5287095546722411, 1.447190761566162, 1.6083476543426514, 1.5359294891357422, 1.4171126365661622, 1.5035974502563476, 1.5447027683258057, 1.430225133895874, 1.3540117263793945, 1.4337066173553468, 1.4368112087249756, 1.4416469573974608, 1.4648683547973633, 1.4242074966430665, 1.4622118473052979, 1.4734232902526856, 1.5745731353759767, 1.4969774723052978, 1.5173734664916991, 1.4228862285614015, 1.4910067558288573, 1.3749619007110596, 1.3834534168243409, 1.460870122909546, 1.660625982284546, 1.4112399578094483, 1.441064977645874, 1.3824312210083007, 1.4230151176452637, 1.4816750526428222, 1.4712305068969727, 1.5913363933563232, 1.5535850048065185, 1.5380619525909425, 1.3943474769592286, 1.3965263843536377, 1.4651349067687989, 1.479001808166504, 1.5300408840179442, 1.4337400436401366, 1.5503515243530273, 1.5576512813568115, 1.3295732975006103, 1.4109710693359374, 1.3266748428344726, 1.4171348094940186, 1.496735143661499, 1.366795587539673, 1.3889979362487792, 1.403346014022827, 1.4753325939178468, 1.399514627456665, 1.4244711875915528, 1.396186399459839, 1.6134191513061524, 1.58586745262146, 1.4861708641052247]
300, 30, 0.1, disp, order, 388.0259403705597, 17425.0, 380, [37834.2, 37557.2, 37136.6, 36818.2, 36646.8, 36513.2, 36292.4, 36173.4, 35985.4, 35682.8, 35335.8, 35029.4, 34910.0, 34762.6, 34312.6, 34211.4, 33817.8, 33556.4, 33473.4, 33213.0, 33106.8, 33067.2, 32951.8, 32867.6, 32743.6, 32627.0, 32539.2, 32493.6, 32341.0, 32293.4, 32202.2, 32055.0, 31942.6, 31711.2, 31675.8, 31353.2, 31262.6, 31210.6, 31083.4, 30931.2, 30736.2, 30760.0, 30744.8, 30496.6, 30369.0, 30298.8, 30186.8, 29995.8, 29995.8, 29894.0, 29797.8, 29648.6, 29432.2, 29300.6, 29279.2, 29220.2, 29057.0, 28926.2, 28855.0, 28759.2, 28719.6, 28654.2, 28568.8, 28564.6, 28391.6, 28391.6, 28297.4, 28177.2, 28086.4, 28010.8, 27953.6, 27945.4, 27758.8, 27667.8, 27615.2, 27576.8, 27501.8, 27434.6, 27395.0, 27266.8, 27169.0, 27128.6, 27081.6, 27026.8, 26855.0, 26737.0, 26667.0, 26626.4, 26595.8, 26563.6, 26510.8, 26246.6, 26192.4, 26153.4, 26086.6, 26003.4, 25940.8, 25880.6, 25872.4, 25659.8, 25521.2, 25463.4, 25463.4, 25374.0, 25200.8, 25180.2, 25147.8, 25049.4, 24921.0, 24923.2, 24895.2, 24889.2, 24783.8, 24783.8, 24792.4, 24721.4, 24687.6, 24687.6, 24632.4, 24610.2, 24563.4, 24414.8, 24387.2, 24245.8, 24168.8, 24078.2, 24072.8, 23947.0, 23863.8, 23831.0, 23753.4, 23792.2, 23725.6, 23464.0, 23458.0, 23441.8, 23434.4, 23408.6, 23463.4, 23390.0, 23369.8, 23372.0, 23325.8, 23146.6, 23132.8, 23107.4, 23124.0, 23013.0, 22975.4, 22873.0, 22881.2, 22870.6, 22807.0, 22874.4, 22810.0, 22676.6, 22550.4, 22517.4, 22517.4, 22477.8, 22531.0, 22507.2, 22268.2, 22190.6, 22190.6, 22149.8, 22110.0, 22110.0, 22035.2, 21957.6, 21825.2, 21804.6, 21756.6, 21745.8, 21745.8, 21705.6, 21661.0, 21647.0, 21644.2, 21564.0, 21564.0, 21483.6, 21454.2, 21465.8, 21386.8, 21399.8, 21399.8, 21382.4, 21307.6, 21249.6, 21258.4, 21213.0, 21206.6, 21224.2, 21202.0, 21094.4, 21142.4, 21142.4, 21146.0, 21059.2, 21051.6, 21007.4, 20960.8, 20932.0, 20874.4, 20823.6, 20814.4, 20838.2, 20840.2, 20733.8, 20714.8, 20714.8, 20683.2, 20652.8, 20652.8, 20652.8, 20652.8, 20648.8, 20600.2, 20535.6], [0.0, 1.021802806854248, 1.0195621013641358, 1.0082923889160156, 1.0252586364746095, 1.018882417678833, 1.046983289718628, 1.0280599117279052, 1.0196853637695313, 1.0139038562774658, 1.0288323879241943, 1.0268510341644288, 1.0104975700378418, 1.039829683303833, 1.019888734817505, 1.037520456314087, 1.0260457038879394, 1.0386127948760986, 1.013299322128296, 0.9957432746887207, 1.0065054416656494, 1.0136362552642821, 1.0190479755401611, 0.9827539443969726, 1.024500274658203, 1.0106905937194823, 1.013479518890381, 1.000331449508667, 1.018865203857422, 1.0358808040618896, 1.033951997756958, 1.007108736038208, 1.0320427894592286, 1.040338945388794, 1.0173034191131591, 1.0823141098022462, 1.0587922096252442, 1.0322308540344238, 1.0053038120269775, 1.0082717418670655, 1.0121535301208495, 1.013324785232544, 1.0136882305145263, 1.0212593078613281, 1.0308585166931152, 1.014173650741577, 0.9936541080474853, 0.9875557899475098, 1.0111010074615479, 1.0359548568725585, 1.006743812561035, 1.0438217639923095, 1.0172879695892334, 1.0256550312042236, 0.9989288806915283, 1.0164685249328613, 1.0154797077178954, 1.0007447719573974, 0.9967254161834717, 0.9862109184265136, 1.0044785499572755, 0.9842141151428223, 0.9956926822662353, 0.9937050342559814, 1.0240758895874023, 1.0223986625671386, 1.0181435585021972, 1.0428336620330811, 0.9809891700744628, 1.0328402519226074, 1.012282705307007, 1.0067225456237794, 1.0274609088897706, 1.0415026664733886, 1.0119061470031738, 1.0216620445251465, 1.0314894676208497, 1.0298380851745605, 1.0330822944641114, 1.0106905460357667, 0.9835585117340088, 1.0534250259399414, 1.0044861793518067, 0.999944019317627, 1.0156821250915526, 0.9842124938964844, 0.9885529518127442, 0.9783881664276123, 1.0319101333618164, 1.0113476276397706, 1.0246773719787599, 1.0062764644622804, 1.0437768936157226, 0.9961503982543946, 1.0037532329559327, 0.9887589454650879, 0.9973125457763672, 1.0134335517883302, 0.9989177703857421, 1.0115028381347657, 0.9867504119873047, 1.0330653667449952, 1.0194524288177491, 0.9839920043945313, 1.0013180255889893, 1.0131014823913573, 1.016496467590332, 0.9911478996276856, 1.0125847339630127, 1.0426577568054198, 1.0021434783935548, 0.9913403987884521, 0.9980898857116699, 1.005112314224243, 0.991075849533081, 0.9995172023773193, 0.9925504207611084, 0.9799877166748047, 1.001319980621338, 0.9941370964050293, 1.0066957950592041, 1.0560832023620605, 0.9731829166412354, 1.0100897312164308, 1.0148288249969482, 0.9873456954956055, 1.0025240898132324, 1.0130914211273194, 1.0169661045074463, 1.0478113174438477, 1.0324882030487061, 0.9925636291503906, 0.9987168788909913, 1.0164799213409423, 0.9895578384399414, 0.9951478958129882, 1.0033589839935302, 0.9980319976806641, 1.0019368171691894, 1.0007134437561036, 0.9838981628417969, 0.9951390266418457, 1.0192743301391602, 0.960639762878418, 1.0134962558746339, 1.0148762702941894, 1.0250849723815918, 1.0106993198394776, 0.9993169784545899, 1.0008328437805176, 0.9819858551025391, 0.983961820602417, 0.9905580997467041, 1.0110349655151367, 0.9985229015350342, 1.0126903057098389, 1.0112146377563476, 1.0021105766296388, 0.997534990310669, 0.9960026264190673, 0.9873891830444336, 1.000918436050415, 1.0193837642669679, 1.0164962768554688, 1.0039290904998779, 1.0170735359191894, 1.001894235610962, 0.991969633102417, 0.9976072311401367, 1.009611177444458, 1.0078896045684815, 0.9845729351043702, 1.0040134906768798, 0.9750082492828369, 0.9893152236938476, 0.9945634365081787, 0.9909480571746826, 1.0114675998687743, 1.0003936767578125, 1.0410221099853516, 1.0037150859832764, 1.0013267040252685, 0.9899607181549073, 0.972396993637085, 0.9690179824829102, 1.0077210426330567, 0.9833598136901855, 1.0081104278564452, 1.0040471076965332, 1.0053251743316651, 1.001119327545166, 1.004917526245117, 0.9961390495300293, 0.9943384170532227, 0.9876297950744629, 1.0160919189453126, 1.0046926498413087, 0.9981502532958985, 0.9745920181274415, 0.9971395492553711, 1.0074976444244386, 1.0365840911865234, 1.0149495124816894, 1.0164676666259767, 1.0007360935211183, 1.045005702972412, 1.0193893432617187, 1.0183973789215088, 1.0031160354614257, 1.0200739860534669, 1.0381863594055176, 1.0342512130737305, 1.0118752479553224, 1.013709306716919, 1.0487854957580567, 1.0364255905151367, 1.01427001953125, 1.069352102279663, 1.033082628250122, 1.0641686916351318]
500, 30, 0.01, disp, order, 977.6810590267181, 18755.2, 375, [37674.0, 37430.6, 37311.8, 36627.8, 36402.6, 36003.4, 35987.6, 35646.6, 35402.0, 35317.0, 35078.6, 34803.6, 34773.0, 34411.0, 34300.4, 34232.2, 34152.4, 34100.0, 34085.4, 33908.8, 33855.6, 33844.4, 33700.6, 33528.0, 33508.8, 33469.4, 33128.4, 32785.8, 32683.0, 32603.4, 32581.6, 32533.4, 32468.8, 32428.6, 32393.2, 32262.4, 32206.8, 32018.0, 32018.0, 32018.0, 31913.2, 31883.0, 31754.4, 31701.2, 31594.4, 31323.0, 31276.2, 31164.4, 31126.999999999993, 31036.8, 30891.0, 30873.2, 30854.2, 30829.4, 30651.4, 30606.0, 30569.4, 30345.6, 30338.8, 30206.8, 30206.8, 30206.8, 30074.8, 29928.0, 29737.6, 29588.6, 29560.6, 29530.6, 29530.6, 29424.0, 29251.6, 29242.0, 29163.6, 29153.8, 28946.0, 28921.6, 28912.2, 28888.4, 28801.0, 28742.0, 28613.6, 28514.8, 28481.2, 28448.0, 28411.4, 28378.2, 28180.6, 28085.8, 28072.2, 27824.2, 27718.8, 27681.0, 27602.4, 27493.6, 27349.0, 27349.0, 27310.8, 27289.0, 27113.0, 27113.0, 27099.2, 27092.2, 27015.6, 26952.8, 26880.4, 26795.4, 26769.8, 26768.4, 26668.2, 26610.4, 26558.6, 26476.6, 26474.6, 26340.2, 26258.2, 26258.2, 26229.6, 26212.2, 26173.6, 26078.4, 25976.0, 25803.8, 25676.8, 25676.8, 25661.6, 25601.6, 25588.4, 25478.0, 25478.0, 25423.0, 25386.4, 25298.0, 25266.8, 25180.6, 25146.0, 25144.2, 25134.4, 25134.4, 25105.4, 25057.8, 25017.0, 25004.8, 24956.2, 24907.4, 24872.2, 24845.2, 24821.8, 24681.2, 24622.6, 24520.8, 24421.8, 24307.2, 24165.0, 24146.4, 24138.0, 24118.6, 24118.6, 24116.4, 24086.6, 24018.6, 23993.8, 23989.8, 23962.6], [0.0, 2.579289770126343, 2.5352890491485596, 2.603288698196411, 2.606565809249878, 2.571123552322388, 2.5387857437133787, 2.57498984336853, 2.539419984817505, 2.503228235244751, 2.5517130374908445, 2.5619672775268554, 2.502686786651611, 2.6219088554382326, 2.574286365509033, 2.5371095180511474, 2.6163052558898925, 2.5775287628173826, 2.6089630126953125, 2.5912842750549316, 2.6199934005737306, 2.6251519203186033, 2.721095323562622, 2.60243558883667, 2.544997453689575, 2.625690746307373, 2.518840503692627, 2.5322319984436037, 2.7173223972320555, 2.715274953842163, 2.6040348052978515, 2.588074731826782, 2.6278794765472413, 2.601437282562256, 2.748187017440796, 2.603252077102661, 2.594324254989624, 2.6074029922485353, 2.6072075366973877, 2.540407991409302, 2.69815354347229, 2.6142988204956055, 2.6772410392761232, 2.6635793685913085, 2.679874038696289, 2.6786450862884523, 2.6556965827941896, 2.7181840419769285, 2.645320463180542, 2.685032033920288, 2.717533826828003, 2.643853998184204, 2.675674247741699, 2.682545471191406, 2.6245447635650634, 2.575507402420044, 2.595932722091675, 2.6635343551635744, 2.6245294570922852, 2.6254194259643553, 2.739881658554077, 2.570740509033203, 2.6273653984069822, 2.589363145828247, 2.574759864807129, 2.645701789855957, 2.6247684955596924, 2.565293025970459, 2.632747459411621, 2.5505404472351074, 2.5861376762390136, 2.564337968826294, 2.5448007583618164, 2.5510818004608153, 2.586802339553833, 2.565071773529053, 2.5648290157318114, 2.5216464519500734, 2.5845428943634032, 2.6087987422943115, 2.6813642501831056, 2.619177770614624, 2.6630248546600344, 2.623585414886475, 2.6563006401062013, 2.6355706691741942, 2.619822359085083, 2.6162498950958253, 2.598115158081055, 2.611265754699707, 2.5981021881103517, 2.5370059490203856, 2.5597386837005613, 2.6142923831939697, 2.615870475769043, 2.5679688930511473, 2.592663812637329, 2.597276496887207, 2.503083658218384, 2.615024185180664, 2.592011594772339, 2.584914493560791, 2.532322406768799, 2.5381099224090575, 2.551573085784912, 2.558585500717163, 2.6166781425476073, 2.523447322845459, 2.4989384174346925, 2.5272379875183106, 2.5318294048309324, 2.5840837955474854, 2.602956008911133, 2.5307249069213866, 2.5776960372924806, 2.520052099227905, 2.572528266906738, 2.6763812065124513, 2.6090726375579836, 2.5646165370941163, 2.5232457160949706, 2.582066774368286, 2.6367596626281737, 2.6420023441314697, 2.565496730804443, 2.6124434947967528, 2.581330919265747, 2.5605404376983643, 2.5459960460662843, 2.6173025131225587, 2.5988814353942873, 2.536688756942749, 2.5867589473724366, 2.5423115253448487, 2.5625348567962645, 2.595853805541992, 2.584992027282715, 2.6048710346221924, 2.534283924102783, 2.548976278305054, 2.518274164199829, 2.520274209976196, 2.638070487976074, 2.6247876644134522, 2.6020227432250977, 2.6090829849243162, 2.5870625019073485, 2.5434216976165773, 2.566118764877319, 2.483567142486572, 2.5325808048248293, 2.590671682357788, 2.6443353652954102, 2.5242475986480715, 2.5791425704956055, 2.523988056182861, 2.6468931674957275, 2.5645540237426756, 2.597921848297119, 2.562361717224121, 2.584226608276367, 2.544829082489014, 2.6674310684204103]
500, 30, 0.1, disp, order, 2062.6597697734833, 21938.8, 245.2, [37649.8, 37157.6, 36899.8, 36402.4, 35943.2, 35898.8, 35731.2, 35662.6, 35508.4, 35392.4, 35248.8, 34821.0, 34495.0, 34190.4, 34208.6, 34057.0, 34004.0, 34004.0, 33729.8, 33580.2, 33287.2, 33157.4, 33027.6, 33021.0, 32972.0, 32890.4, 32791.0, 32435.4, 32261.0, 32076.4, 31959.6, 31959.6, 31831.6, 31831.8, 31671.4, 31615.6, 31512.0, 31311.0, 31275.0, 31275.0, 31213.6, 31097.4, 30945.2, 30818.2, 30779.2, 30655.0, 30650.6, 30626.0, 30562.2, 30268.0, 30250.6, 30172.0, 30112.2, 30110.0, 29852.2, 29843.2, 29811.4, 29607.6, 29454.0, 29364.8, 29338.2, 29326.2, 29265.8, 29229.4, 29191.8, 29061.2, 28928.2, 28902.0, 28793.8, 28636.8, 28615.2, 28596.4, 28449.2, 28409.6, 28201.8, 28133.8, 27988.6, 27901.6, 27879.8, 27879.8, 27784.6, 27645.6, 27528.2, 27528.2, 27466.2, 27409.6, 27377.2, 27377.2, 27220.0, 27204.0, 27171.0, 26989.4, 26946.2, 26874.2, 26871.6, 26744.2, 26717.0, 26661.0, 26607.4, 26516.8, 26429.6, 26282.4, 26191.8, 26170.0, 26163.6, 26147.2, 26147.2, 26133.2, 26086.8, 26074.6, 26066.4, 26046.8, 25943.8, 25772.0, 25723.4, 25745.8, 25689.6, 25689.6, 25684.2, 25590.0, 25529.4, 25439.8, 25370.6, 25271.2, 25271.2, 25205.8, 25093.8, 25022.8, 24960.2, 24995.8, 24995.8, 24995.8, 24885.6, 24908.0, 24905.6, 24891.4, 24865.0, 24866.6, 24831.6, 24818.4, 24818.4, 24798.4, 24670.0, 24634.2, 24623.2, 24627.2, 24623.6, 24604.6, 24602.6, 24550.4, 24493.6, 24365.2, 24391.4, 24311.0, 24336.4, 24250.4, 24258.0, 24251.4, 24240.2, 24158.0, 24103.6, 24043.2], [0.0, 2.6245503425598145, 2.62859468460083, 2.5979577541351317, 2.5136290073394774, 2.540220022201538, 2.5206490039825438, 2.5784916400909426, 2.6305652141571043, 2.5426281929016112, 2.5748475551605225, 2.578908157348633, 2.5435978889465334, 2.5212390422821045, 2.5766825675964355, 2.766208791732788, 2.614754056930542, 2.6130202293395994, 1426.7440877914428, 3.0683714866638185, 2.7365612983703613, 2.7220619678497315, 2.946165132522583, 2.738863468170166, 2.7495251655578614, 2.735089921951294, 2.7566331386566163, 2.9121749877929686, 2.71063437461853, 2.707771062850952, 2.5874828338623046, 2.55734543800354, 2.5083040237426757, 2.6402908325195313, 2.6445452690124513, 2.6305710315704345, 2.571161985397339, 2.5762964725494384, 2.6477375984191895, 2.7237114906311035, 2.720017147064209, 2.6425413131713866, 2.5808754920959474, 2.657475233078003, 2.61846809387207, 2.6287644863128663, 2.6510429859161375, 2.6559143543243406, 2.5890793800354004, 2.5943612575531008, 2.8446892738342284, 2.8069084167480467, 2.9029911518096925, 2.7930265426635743, 2.8147961139678954, 2.748992919921875, 2.7030035972595217, 2.713818836212158, 2.814503574371338, 2.8306559562683105, 2.747027111053467, 2.7375524997711183, 2.800768184661865, 2.4977540493011476, 2.5134947299957275, 2.5425859928131103, 2.528638505935669, 2.531629037857056, 2.5432324409484863, 2.5555627822875975, 2.5880895137786863, 2.5535162448883058, 2.5732371330261232, 2.6253424644470216, 2.650320863723755, 2.695193719863892, 2.6040274620056154, 2.5740742683410645, 2.601415920257568, 2.572329950332642, 2.610678243637085, 2.6182588577270507, 2.5799066066741942, 2.602040481567383, 2.576669979095459, 2.5655879974365234, 2.5924851417541506, 2.6486817359924317, 2.6083913803100587, 2.5767144680023195, 2.6096243381500246, 2.604780387878418, 2.630371856689453, 2.602030897140503, 2.5479453563690186, 2.536809206008911, 2.6531592845916747, 2.5646474838256834, 2.600188684463501, 2.662268114089966, 2.65110239982605, 2.7153876304626463, 2.577293062210083, 2.597491979598999, 2.625554847717285, 2.630677270889282, 2.5846132755279543, 2.616937351226807, 2.5928694725036623, 2.6894601345062257, 2.61433744430542, 2.6109463691711428, 2.6304741859436036, 2.5850767612457277, 2.636935997009277, 2.6744431495666503, 2.6305025100708006, 2.619754362106323, 2.644712495803833, 2.6096893310546876, 2.594108486175537, 2.6283828735351564, 2.612233781814575, 2.6315642833709716, 2.621602010726929, 2.6062138080596924, 2.5666335582733155, 2.538015270233154, 2.6167093753814696, 2.568527269363403, 2.555604934692383, 2.64870867729187, 2.6380637645721436, 2.6303118228912354, 2.600824213027954, 2.6374557495117186, 2.5560250759124754, 2.627784252166748, 2.5758917331695557, 2.5478515625, 2.6040416240692137, 2.5914966583251955, 2.628903865814209, 2.5471118927001952, 2.631773900985718, 2.5784017562866213, 2.594978666305542, 2.5672255039215086, 2.6953244686126707, 2.636156988143921, 2.6229660987854, 2.5721176147460936, 2.582473945617676, 2.6412336349487306, 2.7495254993438722, 2.731257963180542, 2.650308704376221, 2.6590676307678223, 2.7260361671447755, 2.680538558959961, 2.580580997467041, 2.615590286254883]
